"region"	"boligtype"	"kvartal"	"Gjennomsnittlig kvadratmeterpris (kr)"	"Antall boligomsetninger"
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2010K1"	15687	104
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2010K2"	16498	180
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2010K3"	15820	144
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2010K4"	16157	128
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2011K1"	16052	119
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2011K2"	16792	180
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2011K3"	17004	167
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2011K4"	16981	143
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2012K1"	17139	122
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2012K2"	17356	185
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2012K3"	17947	159
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2012K4"	17911	131
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2013K1"	18174	134
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2013K2"	19012	170
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2013K3"	18408	144
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2013K4"	18140	131
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2014K1"	18163	104
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2014K2"	18268	196
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2014K3"	20094	147
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2014K4"	18476	163
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2015K1"	20982	125
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2015K2"	20438	197
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2015K3"	21362	149
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2015K4"	20334	114
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2016K1"	21569	113
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2016K2"	22791	210
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2016K3"	22498	141
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2016K4"	22402	110
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2017K1"	24151	124
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2017K2"	23799	190
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2017K3"	23956	129
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2017K4"	23818	113
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2018K1"	24866	76
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2018K2"	26110	176
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2018K3"	25638	123
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2018K4"	24528	139
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2019K1"	25939	107
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2019K2"	27875	223
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2019K3"	25720	129
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2019K4"	25897	118
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2020K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2020K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2020K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2020K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2021K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2021K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2021K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2021K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2022K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2022K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2022K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2022K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2023K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2023K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Eneboliger"	"2023K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2006K1"	12305	37
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2006K2"	13423	38
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2006K3"	13734	30
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2006K4"	15324	28
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2007K1"	15006	34
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2007K2"	13514	34
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2007K3"	15697	29
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2007K4"	15202	41
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2008K1"	16407	35
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2008K2"	16039	55
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2008K3"	14737	29
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2008K4"	13057	18
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2009K1"	13773	22
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2009K2"	13831	26
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2009K3"	14474	24
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2009K4"	13581	29
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2010K1"	14698	23
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2010K2"	14714	27
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2010K3"	14905	25
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2010K4"	13297	14
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2011K1"	15997	17
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2011K2"	16346	38
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2011K3"	16694	29
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2011K4"	15361	43
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2012K1"	16952	24
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2012K2"	18000	38
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2012K3"	18271	28
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2012K4"	16488	33
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2013K1"	18241	26
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2013K2"	17243	28
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2013K3"	17712	27
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2013K4"	17861	29
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2014K1"	18264	26
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2014K2"	19095	35
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2014K3"	18123	28
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2014K4"	19240	26
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2015K1"	20457	39
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2015K2"	20710	44
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2015K3"	21062	31
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2015K4"	19734	29
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2016K1"	22223	31
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2016K2"	21432	47
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2016K3"	23561	38
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2016K4"	22119	30
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2017K1"	22481	41
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2017K2"	23482	36
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2017K3"	21919	29
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2017K4"	22972	28
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2018K1"	23257	19
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2018K2"	25981	54
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2018K3"	25127	37
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2018K4"	25860	48
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2019K1"	25345	33
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2019K2"	30892	47
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2019K3"	27055	36
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2019K4"	26687	22
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2020K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2020K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2020K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2020K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2021K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2021K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2021K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2021K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2022K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2022K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2022K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2022K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2023K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2023K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Sm�hus"	"2023K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2006K1"	17779	46
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2006K2"	18774	38
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2006K3"	19749	34
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2006K4"	19967	39
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2007K1"	21054	43
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2007K2"	22115	60
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2007K3"	23398	43
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2007K4"	21328	69
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2008K1"	22354	53
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2008K2"	22125	62
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2008K3"	21563	35
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2008K4"	20295	24
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2009K1"	22978	39
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2009K2"	21634	48
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2009K3"	22628	53
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2009K4"	22490	50
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2010K1"	24027	48
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2010K2"	25568	54
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2010K3"	23757	63
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2010K4"	22427	51
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2011K1"	25204	56
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2011K2"	24631	51
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2011K3"	24591	62
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2011K4"	25677	52
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2012K1"	26692	48
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2012K2"	26503	57
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2012K3"	24650	68
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2012K4"	28855	55
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2013K1"	28246	55
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2013K2"	28481	61
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2013K3"	28900	48
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2013K4"	27110	54
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2014K1"	29363	54
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2014K2"	27965	76
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2014K3"	28163	60
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2014K4"	30593	54
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2015K1"	28753	54
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2015K2"	31041	75
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2015K3"	31280	66
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2015K4"	34172	58
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2016K1"	33206	62
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2016K2"	34184	88
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2016K3"	36830	71
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2016K4"	35335	62
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2017K1"	35956	69
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2017K2"	35356	79
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2017K3"	41050	68
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2017K4"	36683	53
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2018K1"	39269	44
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2018K2"	41676	80
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2018K3"	41019	61
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2018K4"	39239	60
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2019K1"	40409	65
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2019K2"	40568	88
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2019K3"	41364	84
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2019K4"	42140	53
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2020K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2020K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2020K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2020K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2021K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2021K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2021K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2021K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2022K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2022K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2022K3"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2022K4"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2023K1"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2023K2"	.	.
"0106 Fredrikstad (1994-2019)"	"Blokkleiligheter"	"2023K3"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2006K1"	17942	35
"0213 Ski (1931-2019)"	"Eneboliger"	"2006K2"	18038	40
"0213 Ski (1931-2019)"	"Eneboliger"	"2006K3"	19682	36
"0213 Ski (1931-2019)"	"Eneboliger"	"2006K4"	20154	17
"0213 Ski (1931-2019)"	"Eneboliger"	"2007K1"	21383	37
"0213 Ski (1931-2019)"	"Eneboliger"	"2007K2"	20964	51
"0213 Ski (1931-2019)"	"Eneboliger"	"2007K3"	22403	35
"0213 Ski (1931-2019)"	"Eneboliger"	"2007K4"	20893	26
"0213 Ski (1931-2019)"	"Eneboliger"	"2008K1"	20306	29
"0213 Ski (1931-2019)"	"Eneboliger"	"2008K2"	21391	49
"0213 Ski (1931-2019)"	"Eneboliger"	"2008K3"	21439	25
"0213 Ski (1931-2019)"	"Eneboliger"	"2008K4"	19701	18
"0213 Ski (1931-2019)"	"Eneboliger"	"2009K1"	21233	26
"0213 Ski (1931-2019)"	"Eneboliger"	"2009K2"	20929	37
"0213 Ski (1931-2019)"	"Eneboliger"	"2009K3"	20566	38
"0213 Ski (1931-2019)"	"Eneboliger"	"2009K4"	23491	28
"0213 Ski (1931-2019)"	"Eneboliger"	"2010K1"	22028	28
"0213 Ski (1931-2019)"	"Eneboliger"	"2010K2"	22453	43
"0213 Ski (1931-2019)"	"Eneboliger"	"2010K3"	22038	34
"0213 Ski (1931-2019)"	"Eneboliger"	"2010K4"	21421	39
"0213 Ski (1931-2019)"	"Eneboliger"	"2011K1"	23810	34
"0213 Ski (1931-2019)"	"Eneboliger"	"2011K2"	22689	51
"0213 Ski (1931-2019)"	"Eneboliger"	"2011K3"	23812	36
"0213 Ski (1931-2019)"	"Eneboliger"	"2011K4"	24047	32
"0213 Ski (1931-2019)"	"Eneboliger"	"2012K1"	25415	30
"0213 Ski (1931-2019)"	"Eneboliger"	"2012K2"	24428	46
"0213 Ski (1931-2019)"	"Eneboliger"	"2012K3"	24859	43
"0213 Ski (1931-2019)"	"Eneboliger"	"2012K4"	25205	29
"0213 Ski (1931-2019)"	"Eneboliger"	"2013K1"	25738	34
"0213 Ski (1931-2019)"	"Eneboliger"	"2013K2"	26635	61
"0213 Ski (1931-2019)"	"Eneboliger"	"2013K3"	26591	41
"0213 Ski (1931-2019)"	"Eneboliger"	"2013K4"	25067	31
"0213 Ski (1931-2019)"	"Eneboliger"	"2014K1"	27044	50
"0213 Ski (1931-2019)"	"Eneboliger"	"2014K2"	26611	45
"0213 Ski (1931-2019)"	"Eneboliger"	"2014K3"	25847	45
"0213 Ski (1931-2019)"	"Eneboliger"	"2014K4"	26504	42
"0213 Ski (1931-2019)"	"Eneboliger"	"2015K1"	28179	30
"0213 Ski (1931-2019)"	"Eneboliger"	"2015K2"	28807	54
"0213 Ski (1931-2019)"	"Eneboliger"	"2015K3"	30819	38
"0213 Ski (1931-2019)"	"Eneboliger"	"2015K4"	28372	25
"0213 Ski (1931-2019)"	"Eneboliger"	"2016K1"	32631	31
"0213 Ski (1931-2019)"	"Eneboliger"	"2016K2"	34067	64
"0213 Ski (1931-2019)"	"Eneboliger"	"2016K3"	35194	31
"0213 Ski (1931-2019)"	"Eneboliger"	"2016K4"	33671	25
"0213 Ski (1931-2019)"	"Eneboliger"	"2017K1"	35701	34
"0213 Ski (1931-2019)"	"Eneboliger"	"2017K2"	36482	52
"0213 Ski (1931-2019)"	"Eneboliger"	"2017K3"	34735	37
"0213 Ski (1931-2019)"	"Eneboliger"	"2017K4"	32852	30
"0213 Ski (1931-2019)"	"Eneboliger"	"2018K1"	34954	17
"0213 Ski (1931-2019)"	"Eneboliger"	"2018K2"	36390	44
"0213 Ski (1931-2019)"	"Eneboliger"	"2018K3"	37428	40
"0213 Ski (1931-2019)"	"Eneboliger"	"2018K4"	36279	19
"0213 Ski (1931-2019)"	"Eneboliger"	"2019K1"	35206	46
"0213 Ski (1931-2019)"	"Eneboliger"	"2019K2"	35473	45
"0213 Ski (1931-2019)"	"Eneboliger"	"2019K3"	37808	37
"0213 Ski (1931-2019)"	"Eneboliger"	"2019K4"	35319	28
"0213 Ski (1931-2019)"	"Eneboliger"	"2020K1"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2020K2"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2020K3"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2020K4"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2021K1"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2021K2"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2021K3"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2021K4"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2022K1"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2022K2"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2022K3"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2022K4"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2023K1"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2023K2"	.	.
"0213 Ski (1931-2019)"	"Eneboliger"	"2023K3"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2006K1"	18179	31
"0213 Ski (1931-2019)"	"Sm�hus"	"2006K2"	19860	41
"0213 Ski (1931-2019)"	"Sm�hus"	"2006K3"	19751	35
"0213 Ski (1931-2019)"	"Sm�hus"	"2006K4"	21845	22
"0213 Ski (1931-2019)"	"Sm�hus"	"2007K1"	21267	29
"0213 Ski (1931-2019)"	"Sm�hus"	"2007K2"	21583	56
"0213 Ski (1931-2019)"	"Sm�hus"	"2007K3"	21603	27
"0213 Ski (1931-2019)"	"Sm�hus"	"2007K4"	21566	32
"0213 Ski (1931-2019)"	"Sm�hus"	"2008K1"	21234	34
"0213 Ski (1931-2019)"	"Sm�hus"	"2008K2"	22254	42
"0213 Ski (1931-2019)"	"Sm�hus"	"2008K3"	21337	23
"0213 Ski (1931-2019)"	"Sm�hus"	"2008K4"	20582	16
"0213 Ski (1931-2019)"	"Sm�hus"	"2009K1"	20950	35
"0213 Ski (1931-2019)"	"Sm�hus"	"2009K2"	21069	44
"0213 Ski (1931-2019)"	"Sm�hus"	"2009K3"	22209	41
"0213 Ski (1931-2019)"	"Sm�hus"	"2009K4"	22696	30
"0213 Ski (1931-2019)"	"Sm�hus"	"2010K1"	23837	38
"0213 Ski (1931-2019)"	"Sm�hus"	"2010K2"	22814	37
"0213 Ski (1931-2019)"	"Sm�hus"	"2010K3"	24361	24
"0213 Ski (1931-2019)"	"Sm�hus"	"2010K4"	23567	29
"0213 Ski (1931-2019)"	"Sm�hus"	"2011K1"	24529	39
"0213 Ski (1931-2019)"	"Sm�hus"	"2011K2"	24672	33
"0213 Ski (1931-2019)"	"Sm�hus"	"2011K3"	25369	33
"0213 Ski (1931-2019)"	"Sm�hus"	"2011K4"	24498	28
"0213 Ski (1931-2019)"	"Sm�hus"	"2012K1"	27424	23
"0213 Ski (1931-2019)"	"Sm�hus"	"2012K2"	26664	53
"0213 Ski (1931-2019)"	"Sm�hus"	"2012K3"	27759	27
"0213 Ski (1931-2019)"	"Sm�hus"	"2012K4"	25319	23
"0213 Ski (1931-2019)"	"Sm�hus"	"2013K1"	28046	27
"0213 Ski (1931-2019)"	"Sm�hus"	"2013K2"	29109	59
"0213 Ski (1931-2019)"	"Sm�hus"	"2013K3"	27784	25
"0213 Ski (1931-2019)"	"Sm�hus"	"2013K4"	26885	25
"0213 Ski (1931-2019)"	"Sm�hus"	"2014K1"	28058	41
"0213 Ski (1931-2019)"	"Sm�hus"	"2014K2"	28076	53
"0213 Ski (1931-2019)"	"Sm�hus"	"2014K3"	29282	29
"0213 Ski (1931-2019)"	"Sm�hus"	"2014K4"	28287	43
"0213 Ski (1931-2019)"	"Sm�hus"	"2015K1"	29719	43
"0213 Ski (1931-2019)"	"Sm�hus"	"2015K2"	29990	58
"0213 Ski (1931-2019)"	"Sm�hus"	"2015K3"	31623	36
"0213 Ski (1931-2019)"	"Sm�hus"	"2015K4"	32826	25
"0213 Ski (1931-2019)"	"Sm�hus"	"2016K1"	31658	29
"0213 Ski (1931-2019)"	"Sm�hus"	"2016K2"	34608	48
"0213 Ski (1931-2019)"	"Sm�hus"	"2016K3"	33641	28
"0213 Ski (1931-2019)"	"Sm�hus"	"2016K4"	37593	26
"0213 Ski (1931-2019)"	"Sm�hus"	"2017K1"	40742	21
"0213 Ski (1931-2019)"	"Sm�hus"	"2017K2"	39754	37
"0213 Ski (1931-2019)"	"Sm�hus"	"2017K3"	38388	22
"0213 Ski (1931-2019)"	"Sm�hus"	"2017K4"	36350	20
"0213 Ski (1931-2019)"	"Sm�hus"	"2018K1"	37732	24
"0213 Ski (1931-2019)"	"Sm�hus"	"2018K2"	38769	55
"0213 Ski (1931-2019)"	"Sm�hus"	"2018K3"	38473	33
"0213 Ski (1931-2019)"	"Sm�hus"	"2018K4"	37060	34
"0213 Ski (1931-2019)"	"Sm�hus"	"2019K1"	37724	43
"0213 Ski (1931-2019)"	"Sm�hus"	"2019K2"	37275	40
"0213 Ski (1931-2019)"	"Sm�hus"	"2019K3"	38304	35
"0213 Ski (1931-2019)"	"Sm�hus"	"2019K4"	39429	28
"0213 Ski (1931-2019)"	"Sm�hus"	"2020K1"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2020K2"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2020K3"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2020K4"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2021K1"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2021K2"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2021K3"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2021K4"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2022K1"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2022K2"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2022K3"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2022K4"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2023K1"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2023K2"	.	.
"0213 Ski (1931-2019)"	"Sm�hus"	"2023K3"	.	.
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2006K1"	22537	30
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2006K2"	24639	36
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2006K3"	23617	22
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2006K4"	27250	32
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2007K1"	27707	39
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2007K2"	27337	52
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2007K3"	28230	43
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2007K4"	25459	35
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2008K1"	26844	29
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2008K2"	27528	45
"0213 Ski (1931-2019)"	"Blokkleiligheter"	"2008K3"	28089	32
